block_time,tx_id,flash_loan_outer_instruction_index,flash_loan_program,lender,flash_loan_mint,flash_loan_symbol,flash_loan_token,flash_loan_usd
2025-10-10 20:54:10.000 UTC,3fKZQa8tXFiwFsBuoCjwJB1y8qxMsNQXNpj5N6faoDDjAaA9nQYa4fU6sLJtCRVvGcKR2AdDhmj9rSdFJnEay7oN,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,51.713375,51.73719762808333
2025-10-10 20:54:45.000 UTC,ay3Bpeud5gBin653wJ1hPayEH3on9cnxZEudiaFWsC3FkHuok2rTChmViMcdxKtEeBrjq1PtVq3h8fLrgprcsJ2,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,100.82939,100.87583873899334
2025-10-10 20:54:39.000 UTC,584uw4GQUhFFbKBJVybhuBYxJpJyeLue3J5VC4KAPPLgX4Ubbd8jYqi86JvZPDNbmLATCWv3V9XY2TunRPH47Lb6,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,25.339856,25.351529226997336
2025-10-10 20:53:11.000 UTC,2dW6wnaqwRxLi2T5c4TZzbBR2tXGg6N8xSVpfTC8mRYwKDSKZ4whNrv9GnWBKjwYvghZZkuwfp6JZwkrxEiQzhCt,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,26.075841,26.087853270754
2025-10-10 20:54:50.000 UTC,5Ac9oimr2bSSF2AmSrZRKfhVjoNtsSuQuqTRyNmPXqTYvA2bjvN8NfyqYBfQJeEwB3dKqVYxAMBMAhwpjnxQk4NR,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,USDG,81.256992,81.294424387648
2025-10-10 15:34:25.000 UTC,3JeoNxqWnJV83dM6kJwGdbXrP6auUXaUJd4DkerEKgv4oYJQYYeg6tytQherFsUCnaHmctC5UqGPsBJw9oSE8aBT,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,31.053164,36.055497486650665
2025-10-10 15:34:06.000 UTC,Pxw5GmN266o7b1PZ3fQnnknVWgNU2rTYzZ6vA47CsuT2bGb2NPLW3GZV4hEqDdXuEaHKnryc9jTr1RYeBi9GZPT,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,34.820025,40.429159613900005
2025-10-10 15:25:42.000 UTC,7iBmD3uXCFS5KaiB1MESGVMfSVqAtSnVySCSybJWioXNdy5c7WbZxV23LDBd5HfH9aBkm2BQu8AfpmDjvxCS1kL,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,3.945899,4.581541239310667
2025-10-10 15:23:16.000 UTC,3saM7Tgq5bPfHEzEGvgUvC8vBwPgLFYXP1JLdmmn6337hmv5dwe1oPf7BzyFccoBnwEqdupn9uwTHjUtj75oF38U,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,8.016527,9.307903990078668
2025-10-10 15:25:25.000 UTC,UBHEDcPzTwonEv4aqZ92hoo8WMzKZNDLb2HAGx83JFg44nUMgS6Yhg2VbyEyT9t76MQuxwu1Fhu8uzp4ijDvH8f,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,3.945899,4.581541239310667
2025-10-10 15:21:12.000 UTC,2QuhjbAXvsCm8RtLbXxkkS8qmXL2UHwc8pxuoBWWWKLSxJc9rh7MNRoQmYJTQ1Fgn6ARv84dUKAuWYU8jP3xDuWS,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,0.001606,0.0018647094693333335
2025-10-10 18:48:26.000 UTC,3zducxKAc3CV7LXzz9w7v1rMy5v3wBSgYPx2WhU7xM7AgMskgRL8kyp6uQfV3KKsr4s89WzM6kJdW8gfqApJa4yK,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,8.085594,9.381734258385501
2025-10-10 18:49:32.000 UTC,5zoZ136ZVEDkGsPfyodbQqHR3vjj4kSSaio8d6E134tLvB3cpsm5ArKjR7L9Jn2VKs2XPhoEcMnDvQ8uhmDFq3Sx,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,30.47482,35.360007293481665
2025-10-10 18:40:29.000 UTC,237kesyj4xAqHX9stDjQaQdpRxK7EF5p515upGCyAGL9joLjsojXyDj2voVnJrQ21cfrPsEmwDoKSZEPG7UPwmYd,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,8.147022,9.4530093152365
2025-10-10 18:07:45.000 UTC,2A5Z4ERPksSPWXFMESScCiqQMLWAU37XH45QLAsiPdDBAcKPRrfrrGqUo2duYBBtKfbf75nPvo3RRPyDQo2ZkVHa,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,EURC,8.196942,9.5109316118765
2025-10-10 18:50:00.000 UTC,5jwzzn57Bkna9LygpqZSCuTbv4tFuRT44QFzzyJdCdBgRxw9wx45ddMDGFVbynpwgsqoDsV9S1mtyNo9YtdnmFtE,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,4.350927,4.350766740855501
2025-10-10 18:19:54.000 UTC,53EaQ9s7tgiMr68RPrfvPbMZkgZomcGZptymMiG956h1FsZy3rhd9HjGpNJr1EwJ3wb2NL1gygM9FDL3m7ajXCTj,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDS,4.424289,4.4241260386885
2025-10-10 19:33:26.000 UTC,4VBEP3mTNm21pqGPpRKfUBWeqbv4yxjv4eFyin3sxcm2Aj5rwF5tx2JkmDZNyKvB3maqeRaynYWHVuU6SWSkDdEV,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1394.157368,1394.633821280514
2025-10-10 19:30:26.000 UTC,5ZmZMwvLj8dezTwMuo5KkFWwekoKtWEX8mkZcwT9mKXXXmNw4As6y1hiNer5ZWaKe5QabxBhXSLniLv2VnKqDBn9,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,89.179616,89.210093133768
2025-10-10 19:29:36.000 UTC,Wg7yvHzQzhehyGhXZfsyqREc42SRGyxDtjQ6SyTLnGtgjLdRpPoVMSuZmesBRBrTgPYhiakJm2oUe1AengmGo6u,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1402.348558,1402.8278106196965
2025-10-10 19:30:13.000 UTC,YSPrwDm4AD6LavJfCbstthoZKgy99jdMJTrsU2cx1AraaueN9gjh2CCuoZzgsybNzq2eL4LaD5YtRacgMJNciBX,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1.709153,1.70973710303775
2025-10-10 19:29:52.000 UTC,5sX5hXgL3tU8Y8aXx2YxqwHxkEaEotP9EFfjR7w869wrodzLnXVTDF5d4RhoVUXySpaVrG3uv4kq7aJ28dLGNUp1,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1.728201,1.7287916126917502
2025-10-10 19:30:51.000 UTC,4UddESbbHfEpfKNh2zLYjEbe8mZexxf1CK96Y8XpSFc2aaPug6e6KQFhZr9EE7hj72A4vhKPCAsLMXYARm6Le9pe,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,7.45661,7.459158296467501
2025-10-10 19:28:42.000 UTC,2YNsjRGhbrjVsgQyqWUrpMCb8CLjR64j9ECYkXhGwujcGU6QBbZiBGpBhDy9WLS2sRZozsg4tGQXHQLfueBioKFT,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.870921,0.87121863725175
2025-10-10 19:28:43.000 UTC,4BwZ1vSB8wF3zzzxJXZNWehhjhsEVtBfP1zAABiUxv1E4GmpfR3SYfKWzvhPnQxcQb3YprfE46ZQrwr13TjfvKJy,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1279.21412,1279.6512914255102
2025-10-10 19:28:38.000 UTC,4f2PPZgBXd6RmTGwun3zUtCrTB38YLfufnfsjhzCjKqkJnd6ztAVCpKYnepYa9XKbxMphRruzzDSeR7edkQ7G91G,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,17.992136,17.998284812477998
2025-10-10 19:29:25.000 UTC,3M5qD4WxMfZhrBvR867gi7xsjGrL7ANj4Mu4J6GXUrB1hAzD1nChZrRnwv15GzSTaoUSnBFFUKJqX2csMVw9oR4,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1415.060996,1415.5445930953829
2025-10-10 19:23:32.000 UTC,4iFS4EhegKkksUDbkAuA4AyRBbJaAvMNaFnBSoyfoiue3MG5tEHbwXPqgvJMFkWg4MFtW6Ync7BJEu3ToLuBbgs6,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,15.39492,15.40018121391
2025-10-10 19:22:20.000 UTC,5N2e3tPu5QxgCpRQuS3vf5aH7f1tvBrTSTSW2JagZxdZk9zQK2aYGaJMmsfvKyt6vgbDYpdneVYVv8GUBXkeNjAZ,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.066179,0.06620161667325
2025-10-10 19:21:49.000 UTC,46wYNStKKLW8kaSsWrtCNx5g6NcpTbamxD8itgkYMhSQfoe1abx4zXVBztQnL5QECHeXDzrztVbHnxJ1mNeYLR2h,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1452.118653,1452.614914549663
2025-10-10 19:22:09.000 UTC,4sWE81zrEeQjLzSQnYQCWPHqi1i6DZ4DhCzWezi9mj99BHDk7BJgeBQhcFQEVEM3bC7iK2K2ZCanYwU7fPCq5Zsx,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,15.555288,15.560604019673999
2025-10-10 19:22:06.000 UTC,2pU6xm7MHyRRUqkX17d78v6cdPjknzFfHcxQsga34e7mXHFPQMazBxdDgT3KEh3Pqz6j6uqqnRcdrbQnTxUav1Tk,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.875701,0.87600027081675
2025-10-10 19:21:54.000 UTC,3feiS8G4LMYHYVDiZSB9GT1tc6pPRxyCmQEgKmAiLyjGPhHxS5XGGh2tc45fn1tNpgaKvRPxmHyCkoZpHgm5pQqQ,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,18.338885,18.345152313948752
2025-10-10 19:21:46.000 UTC,589dkh6PZw8bhQyX1kAbgV5ndavbvBhAdbyLDj3L8n8f7VqLTSACKPojodYYC6hTuZBzaqxgcB3JfAJCXAY5aTdp,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.885786,0.8860887173655
2025-10-10 19:21:59.000 UTC,5ZXrRGBzHTXbZwQuqGpccwfL3rRPJvdhUbxKjzKV7vCxsevjzXDxiqNUyRoFAvuTgotMU8jacYZMG3BPgobdcHg1,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,1435.935601,1436.4263319916417
2025-10-10 19:22:27.000 UTC,4VJU5Ku61foXTYZB5mJNYAE1d83rF7VWvv2Kw26p96UNPimxJ6vZZBWWJFyz5GbHq7bNPAHSYFLYH7oy3hXFcLhs,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,18.121005,18.12719785345875
2025-10-10 19:20:36.000 UTC,122YwRufp21bhfNZ15jjTb1JspWjfCd6at9k8X3rqcucovf6UjC6MibhFrSB2LV3hVWsKaGW13iFcd6wkX6nzeEF,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,15.670892,15.676247527341001
2025-10-10 19:20:22.000 UTC,59LAYuevy6rcWMaL46NmXuLmheesUcWvddmecYUMSKR1gyiKJhv6rQjaCC5TBNHd9Ee8zffNNuS5xB7hw4AQ2J41,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,177.413713,177.47434413641776
2025-10-10 19:20:30.000 UTC,2wRjgGcGWMvXea8vKKztNQkodLSte4jfMExtRaPL8whoDku1AGwYybqTpPGjK5VcdkXaqb7F8EduEVLb13WF5G4Z,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,18.48928,18.495598711440003
2025-10-10 19:20:37.000 UTC,5pCKPNaJuZjTuKsy8JBhRud1AtdiKgpn9UAmUGFMbgQpSNt2V6eNkYBJz2YGpzHHbZ7Cf2i6fFacg6RcXgtH6HVA,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,5.629528,5.631451891194
2025-10-10 19:19:22.000 UTC,gpE9DuPN7LEqA52KSfsRm8hHuAHhbe2hTfiraR19WaqL9i6fZwVWsvGE65WJosdcYcoV9z3hajXZfbycqTahWyp,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,15.825064,15.830472215622
2025-10-10 19:11:57.000 UTC,cyHAqTJvU8CN3gEhe6HraRXjwFe4S67m4pmYBEt4a1z72f6XSSUuRvEg4A3KynBQzf9enGhmq8cnVJx4dyTWt6J,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,16.143699,16.149216109133253
2025-10-10 19:12:00.000 UTC,3ZUViXYXMdkCczCJ2FRvNFS2sSHP2RQxNnoj9Y9APqymBRTavXcodrG7w3bRp7Y67XMmFjAngJkDEfvpjNmK5Z1F,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,180.68832,180.75007023336002
2025-10-10 19:12:09.000 UTC,4aaxNtBA6352Kn1QGPDXBDZagiReGBe1rPrzzSv4kQZAt9TCnqez2TqajNxv4pJer3p3hVKp9xLwvUSDDFXDStJV,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.048932,0.048948722511000006
2025-10-10 19:11:54.000 UTC,37w78qpZJyAsTpUuXu5ArkifU7svecEiJtJMf4STVxCGMPxK3ANaR7BRkjm3SWYD9ajyVR7CtusA2N6wHE74We5r,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,360.921523,361.0448679304852
2025-10-10 19:12:03.000 UTC,5SqdZmeYM7YHcLy9GEGEj6SZQhkFxvCPD5TVXHtb1xGXsef9mGV8Qm1i67pKqkvKo6yXZGMzueqHCBDiHNFaNJrp,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.071352,0.071376384546
2025-10-10 19:11:42.000 UTC,2Q772Boowcy3k6WYDrDYmNpSh6T9sUX23ZVv7xdJ64Mvn3myncmEnzFYc1W5UoxcMb577Trv4EVBzxxYXXCGUDpm,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,16.143699,16.149216109133253
2025-10-10 19:11:53.000 UTC,23ooDthSMmNEo7xeTaoyHXqH6GX52T1EcN4SV68Af12fydm5671N9ogDeLU4nkPooS6dhr6Vj41oRWkCiJnXq5hZ,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,18.842487,18.848926419932248
2025-10-10 19:12:25.000 UTC,2LB7q5psxkBptC7sF99k2JRdMyuBDGEUWDKaYnbBZLMyEWpmCQ3pXjWja82oLk6fHUw4xWbhTsagNBitghmcEq5g,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,18.634098,18.6404662029915
2025-10-10 19:11:37.000 UTC,SKaM9gBLWrvcQqPhDJMtQUR8GtZ56ezZyW3hmMwCcL6pBPxqVDvKuHSXjjF7Fk55DUqYTL6ZxP7ngWLxv4vRx83,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,19.005148,19.011643009329
2025-10-10 19:08:42.000 UTC,3SjYe4FE4Hwpxoqpd1M6djJ7ax1MuYjCMkwBL6GMy1QkuukMpjxDrEm6GYkURb2HU4Hv7ACCq2fa3YoJ5tfAKLA,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,16.266395,16.27195404049125
2025-10-10 17:46:39.000 UTC,5W8ZZfjvsPW15VmN3Vmnur6kEHEKbX9zji35MNczwxsqgZKu1gYxNrsq4jEMEqEs46nu5GVbBY91gyeAfuhsP2Uw,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,13.842202,13.849765609876167
2025-10-10 17:40:46.000 UTC,3yYuGcKxReJZ2NHGduJaWRcRQimRUYeeEhPiQdjcoU1sYyr6FE3Xmce87brP3EjwhgqdVaAtzEpKRALypd8Tr4GL,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,13.899627,13.90722198785325
2025-10-10 17:39:49.000 UTC,2rdXwS4Q3yqkgUhixAmy6WEqXx6xEsP3eEDYzRJosunwk8q8T1xjDkXM9ZNsLNwBz1QdmSeatbyKx1vtSWq5fiUt,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,14.018039,14.025698690143583
2025-10-10 22:28:27.000 UTC,4rTDCm3NG8dkPneBvAygiKZqvCffeC14MttdG3nEkAYWJ9rkNEd56g1WEJKrz178MmPNXDRLQUnraEdPAgeg2x2T,3,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,1237.043833,1244.2801270751056
2025-10-10 19:29:39.000 UTC,5Ykw1QngmmWev8a5cujbCnXFWMfWtQr7RZzMAoqLUHGbybkCDRhR35KP1xH6PHsBSwEgL8VNwi4Qmd5a7r9GfCQg,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,0.073224,0.07326390708
2025-10-10 19:30:22.000 UTC,Bw1ptYLECx8jfffTvTTPcU1jumYKju5dmGqp8Wr64QHQNPZEmLozEmzisAxBBQKXzGGk4VjWLnih3tocouE72f4,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,83.748675,83.79431802787501
2025-10-10 19:28:37.000 UTC,3uG4qMXGNkGfdRhkrtzHsXxtXxqYyqsXTv2YV3qJmaV4auRc3HfsJduMr9RDjKxTZDtdmAdbEzoe3MBZsUQLN7ew,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,17.823802,17.83351597209
2025-10-10 19:29:27.000 UTC,2BdaUWfmQMPTQZd6yHTkeKYNfrgf26nimpBv6Kwing69zqHSN5Uyg3Ao6mHrG2sWDRZtZDMpSWNWxZnqUuRpwJDH,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,17.647391,17.657008828094998
2025-10-10 19:21:47.000 UTC,igzuNDoTX7rkaFVndod6D5BtWg1KFctNyQETWuuHpoDYqeWKwMLhbgHHCu74SdCGQpUro9PBpnc75ZCQEk7YWPW,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,18.109308,18.11917757286
2025-10-10 19:21:55.000 UTC,44Sf548wdHeruZxxiH953MEGnN1Qipb79zVkpdxMtyqdPE1NBCD6SmFrXMbbWpN1LMvi5hsoNbPffDg7GNexzgnZ,3,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,18.078131,18.087983581395
2025-10-10 19:20:21.000 UTC,5fnpb7NpBGG82yGryEc3dsWL1RMjcfqbfewVUxsy4fwKoM27Mk1L5YzjpwhKo9a5DZ3vfZmkqr5Sc6GPzpkQm9RE,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,18.19448,18.2043959916
2025-10-10 19:11:58.000 UTC,3nhkTju4V14sXyZMGMZuwV1MBS9VfpCoozrM9bFtn6SHxXuxikdr9fQMC2B8RiSXf2QqnfV2NjVeA59w9eZXT8kd,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,30.755477,30.772238734965
2025-10-10 19:11:39.000 UTC,49GnsmZpvdCsav4oZG9NqambKfDFc91CeCUH6Md3s3prbMQbnfrLwAu5nXznYAxGnXtoj4FKzLfMGmN9qRcyRiYR,2,jupgfSgfuAXv4B6R2Uxu85Z1qdzgju79s6MfZekN6XS,jupiter,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,13.49722,13.5045759849
2025-10-10 20:57:16.000 UTC,41RuaNe6HbZWaACwvcm3j1B4yDAiFFWUSx7KQDQM7HUwFqFxMadk6xz15o5FtdChUbx8YzJpXXLg7nXEbGqDeqzS,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,117.20173,117.23932245489749
2025-10-10 20:54:58.000 UTC,51RV4eSqEFpPadrsnSLW1YNQ3xHofw74o9KMrbzcVNMjiofWsTPc149AZHvNjNYFZUaEL5g6im9zetp7kYA3inrk,2,KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD,kamino,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.812266,0.8125265343195001
